interaction_id,user_id,movie_id,watch_date,watch_duration_minutes,completed,user_rating,device_type
I011155,U00956,M00458,2025-07-21,106,True,2,Mobile
I011156,U02797,M04720,2026-05-08,139,True,3,Mobile
I011157,U00553,M03406,2025-06-07,61,True,3,Mobile
I011158,U02502,M05381,2023-12-28,50,False,3,Mobile
I011159,U00384,M00581,2025-05-14,91,True,4,Smart TV
I011160,U00302,M07176,2025-12-26,155,True,4,Mobile
I011161,U02927,M00513,2025-07-13,16,False,4,Mobile
I011162,U00739,M02313,2024-09-12,69,True,4,Mobile
I011163,U01209,M06392,2026-01-22,91,True,2,Mobile
I011164,U02384,M06681,2026-03-21,51,False,4,Smart TV
I011165,U00418,M03608,2025-11-12,16,False,2,Mobile
I011166,U00149,M04555,2024-06-03,169,True,3,Mobile
I011167,U02350,M07872,2024-07-15,108,True,4,Smart TV
I011168,U02861,M04516,2025-07-08,134,True,3,Tablet
I011169,U01939,M03274,2026-04-29,147,True,3,Firestick
I011170,U01358,M04819,2023-07-04,156,True,3,Mobile
I011171,U02676,M03646,2026-05-21,19,False,3,Mobile
I011172,U02034,M06439,2026-01-28,52,False,3,Smart TV
I011173,U02869,M04953,2026-07-01,151,True,5,Smart TV
I011174,U01987,M05712,2025-04-22,6,False,4,Firestick
I011175,U01411,M02747,2025-09-07,141,True,2,Mobile
I011176,U00481,M05774,2024-10-08,121,True,3,Firestick
I011177,U00125,M01318,2026-01-18,24,False,4,Smart TV
I011178,U02416,M02896,2024-06-21,166,True,4,Firestick
I011179,U00385,M00777,2026-06-20,147,True,4,Mobile
I011180,U01337,M06351,2025-12-24,146,True,4,Smart TV
I011181,U02818,M07557,2023-07-15,155,True,4,Mobile
I011182,U02809,M03220,2023-08-11,38,False,5,Smart TV
I011183,U02490,M04115,2026-02-25,133,True,4,Laptop
I011184,U01320,M03826,2025-06-10,62,False,4,Mobile
I011185,U01710,M08102,2025-02-08,98,True,2,Tablet
I011186,U02783,M01474,2023-03-06,32,False,1,Mobile
I011187,U02794,M01825,2025-03-06,105,True,4,Firestick
I011188,U00147,M04007,2024-07-21,147,True,4,Smart TV
I011189,U02908,M07186,2026-07-07,140,True,3,Tablet
I011190,U00928,M05964,2025-09-03,151,True,2,Smart TV
I011191,U01191,M06989,2026-02-06,63,False,5,Firestick
I011192,U01456,M06992,2023-07-29,134,True,4,Tablet
I011193,U00273,M00358,2026-07-11,122,False,4,Tablet
I011194,U02289,M00699,2024-12-31,104,True,3,Tablet
I011195,U00749,M03884,2025-01-10,33,False,2,Smart TV
I011196,U00258,M03289,2025-10-13,134,True,2,Smart TV
I011197,U02783,M01625,2023-08-08,86,False,2,Smart TV
I011198,U01129,M00091,2025-05-24,94,True,4,Firestick
I011199,U01368,M03713,2026-03-12,51,False,3,Tablet
I011200,U01158,M05589,2026-04-05,40,False,3,Mobile
I011201,U01050,M02181,2026-04-24,22,False,5,Tablet
I011202,U00611,M07984,2025-10-17,42,False,4,Firestick
I011203,U02392,M00137,2026-05-09,12,False,4,Tablet
I011204,U02378,M06070,2024-05-09,119,True,3,Laptop
I011205,U01282,M05234,2026-01-15,68,True,3,Mobile
I011206,U02752,M02659,2025-06-04,86,True,2,Laptop
I011207,U02756,M07367,2022-09-09,70,True,3,Tablet
I011208,U01240,M06082,2026-06-19,72,False,5,Mobile
I011209,U02597,M00986,2024-10-25,161,True,2,Firestick
I011210,U00830,M05471,2026-06-16,146,True,1,Mobile
I011211,U00025,M03707,2026-04-30,96,False,4,Smart TV
I011212,U02798,M04901,2026-02-22,52,False,3,Mobile
I011213,U01697,M03119,2025-03-26,90,False,3,Smart TV
I011214,U01856,M01295,2025-03-13,128,True,5,Smart TV
I011215,U01595,M01834,2025-11-28,104,False,4,Smart TV
I011216,U00484,M04872,2025-12-06,69,False,4,Smart TV
I011217,U00301,M01101,2025-03-10,127,False,4,Smart TV
I011218,U00115,M02837,2026-02-12,140,True,3,Laptop
I011219,U02665,M05577,2025-08-25,133,True,3,Smart TV
I011220,U01016,M06960,2026-02-27,20,False,3,Firestick
I011221,U02101,M00421,2025-02-06,82,True,3,Mobile
I011222,U00350,M06803,2026-05-31,148,True,3,Laptop
I011223,U00739,M03670,2025-08-02,92,True,3,Mobile
I011224,U01192,M03148,2025-07-17,127,True,3,Mobile
I011225,U02198,M07265,2024-08-14,100,True,5,Mobile
I011226,U00832,M01772,2026-07-12,113,True,5,Mobile
I011227,U02710,M03031,2026-07-11,118,True,3,Mobile
I011228,U01196,M06584,2025-07-27,143,True,2,Smart TV
I011229,U01200,M07991,2023-05-22,127,True,2,Mobile
I011230,U01926,M07984,2023-09-27,168,False,4,Tablet
I011231,U02932,M04139,2024-07-17,127,True,1,Smart TV
I011232,U00420,M05949,2026-06-21,136,True,3,Smart TV
I011233,U00091,M03537,2026-04-09,96,True,3,Mobile
I011234,U02863,M02505,2025-08-11,138,True,4,Laptop
I011235,U00297,M01497,2025-10-11,27,True,4,Laptop
I011236,U01908,M05058,2025-12-29,93,False,5,Smart TV
I011237,U00979,M02756,2026-05-07,150,True,3,Tablet
I011238,U01630,M03253,2024-08-10,100,False,4,Mobile
I011239,U00705,M04819,2025-11-17,93,False,3,Laptop
I011240,U02382,M01238,2025-02-23,146,True,3,Smart TV
I011241,U00326,M02971,2026-03-29,34,False,3,Smart TV
I011242,U01723,M07881,2023-06-30,97,False,3,Smart TV
I011243,U00450,M05218,2026-05-14,59,False,3,Firestick
I011244,U01796,M03345,2024-05-14,108,True,1,Mobile
I011245,U00388,M04406,2026-06-15,133,True,3,Laptop
I011246,U00712,M06659,2025-03-02,97,True,3,Smart TV
I011247,U00223,M01488,2023-05-15,93,False,1,Firestick
I011248,U00566,M01975,2025-07-15,152,True,3,Mobile
I011249,U02544,M06742,2025-04-16,118,False,2,Smart TV
I011250,U01652,M07714,2024-03-24,4,True,4,Mobile
I011251,U01757,M07198,2024-10-07,129,True,2,Smart TV
I011252,U00614,M03610,2025-08-08,148,True,5,Smart TV
I011253,U01697,M02271,2025-04-20,74,False,4,Mobile
I011254,U01328,M03834,2025-10-01,81,False,3,Mobile
I011255,U01671,M07184,2026-02-02,15,True,2,Tablet
I011256,U01020,M01563,2023-09-26,75,True,2,Smart TV
I011257,U02058,M00907,2025-06-04,83,False,4,Smart TV
I011258,U02490,M07980,2026-05-12,92,True,4,Firestick
I011259,U02018,M01086,2026-01-20,21,False,3,Mobile
I011260,U02073,M07821,2026-06-28,0,False,5,Smart TV
I011261,U02967,M04304,2025-05-08,139,True,3,Smart TV
I011262,U01090,M02878,2026-03-29,146,True,4,Firestick
I011263,U00548,M02072,2025-01-11,138,True,5,Firestick
I011264,U02408,M00790,2024-07-30,41,False,1,Mobile
I011265,U01996,M04952,2025-05-12,135,True,3,Smart TV
I011266,U02296,M03283,2026-03-26,55,False,4,Smart TV
I011267,U01914,M02152,2026-03-24,22,True,3,Tablet
I011268,U01258,M06839,2026-01-20,98,True,5,Laptop
I011269,U01844,M00238,2024-04-11,115,True,4,Firestick
I011270,U00828,M01216,2026-06-28,52,True,3,Smart TV
I011271,U01097,M00338,2026-06-10,43,False,2,Laptop
I011272,U01664,M06118,2025-06-25,165,True,4,Smart TV
I011273,U01970,M07163,2026-02-25,66,False,2,Mobile
I011274,U01292,M01699,2024-04-17,99,True,2,Laptop
I011275,U01642,M07670,2025-10-23,80,True,1,Mobile
I011276,U02875,M03637,2025-04-25,108,True,4,Mobile
I011277,U00482,M07078,2026-06-25,53,True,4,Smart TV
I011278,U02462,M01168,2025-07-13,113,False,2,Mobile
I011279,U02272,M05974,2025-06-21,95,True,3,Tablet
I011280,U01493,M02113,2026-05-22,87,False,3,Tablet
I011281,U02795,M01742,2025-07-09,84,True,3,Firestick
I011282,U01945,M03041,2023-09-28,112,False,4,Mobile
I011283,U00631,M06191,2026-06-11,6,False,3,Mobile
I011284,U02295,M03499,2026-04-22,61,False,4,Mobile
I011285,U00228,M07175,2025-10-10,128,True,3,Smart TV
I011286,U01376,M02451,2026-04-27,47,False,2,Tablet
I011287,U00223,M03826,2024-12-04,120,True,4,Mobile
I011288,U02615,M02363,2026-04-13,140,True,2,Mobile
I011289,U01253,M00452,2024-11-08,103,True,3,Firestick
I011290,U00435,M05493,2026-06-15,120,True,5,Mobile
I011291,U00538,M00194,2024-09-17,144,True,3,Smart TV
I011292,U01120,M07415,2025-11-08,119,True,2,Tablet
I011293,U02634,M00090,2026-06-11,141,True,4,Smart TV
I011294,U01699,M05597,2025-12-12,102,True,4,Mobile
I011295,U02345,M02906,2023-03-03,86,True,3,Mobile
I011296,U01615,M07074,2026-05-16,157,True,3,Tablet
I011297,U01158,M03816,2026-03-17,99,True,3,Mobile
I011298,U01325,M01028,2023-11-24,97,False,4,Mobile
I011299,U02624,M01253,2024-04-19,97,True,3,Laptop
I011300,U01356,M01122,2025-12-10,131,True,4,Tablet
I011301,U02535,M03305,2023-01-02,142,True,3,Mobile
I011302,U01139,M06844,2025-11-29,16,False,4,Smart TV
I011303,U02225,M08074,2026-07-12,132,True,2,Mobile
I011304,U02775,M05771,2024-03-01,130,True,2,Laptop
I011305,U01595,M06150,2024-11-16,134,True,4,Smart TV
I011306,U00424,M05389,2023-09-01,154,True,3,Firestick
I011307,U00478,M01092,2023-04-22,23,False,5,Laptop
I011308,U02205,M03169,2026-05-07,102,True,3,Firestick
I011309,U00699,M01787,2026-05-05,24,False,4,Smart TV
I011310,U02779,M02730,2024-08-19,70,False,4,Smart TV
I011311,U02314,M00787,2026-04-29,108,True,5,Smart TV
I011312,U01041,M00399,2026-03-13,143,True,2,Smart TV
I011313,U02921,M06347,2026-06-17,89,False,4,Mobile
I011314,U02870,M04587,2025-08-30,79,True,3,Mobile
I011315,U00130,M07818,2023-12-08,156,True,4,Mobile
I011316,U00749,M04256,2023-12-22,128,True,4,Mobile
I011317,U02687,M03703,2026-03-29,105,True,4,Mobile
I011318,U02576,M03094,2026-05-02,161,True,1,Tablet
I011319,U01698,M02416,2023-12-30,13,False,2,Smart TV
I011320,U01338,M00507,2024-02-14,75,False,5,Mobile
I011321,U00624,M02914,2025-11-06,17,False,3,Tablet
I011322,U02930,M01694,2025-09-08,114,True,5,Mobile
I011323,U00634,M04528,2026-03-08,124,False,4,Mobile
I011324,U01042,M03887,2026-03-30,129,True,3,Firestick
I011325,U01827,M02439,2024-02-16,128,True,2,Mobile
I011326,U00213,M03113,2024-09-28,90,True,3,Smart TV
I011327,U01933,M05695,2025-11-06,127,True,3,Smart TV
I011328,U02533,M05694,2026-04-19,46,True,4,Smart TV
I011329,U01313,M00354,2025-07-29,152,True,3,Tablet
I011330,U02056,M07866,2026-06-26,105,False,5,Mobile
I011331,U00385,M02280,2026-07-13,115,True,3,Tablet
I011332,U02291,M01102,2025-02-04,91,True,4,Mobile
I011333,U01074,M03870,2024-12-22,55,False,3,Smart TV
I011334,U00718,M02703,2024-02-13,133,True,2,Firestick
I011335,U01407,M02780,2024-10-30,95,False,4,Laptop
I011336,U02593,M00311,2024-11-18,147,True,4,Tablet
I011337,U00755,M07140,2024-05-05,132,True,3,Tablet
I011338,U02004,M00855,2026-01-18,153,True,3,Mobile
I011339,U02866,M07397,2026-02-15,65,False,2,Laptop
I011340,U02547,M02105,2025-05-23,84,False,3,Mobile
I011341,U00382,M06944,2024-09-22,45,False,3,Mobile
I011342,U02809,M07035,2025-11-01,109,True,3,Laptop
I011343,U02612,M02692,2026-01-20,154,True,3,Mobile
I011344,U00419,M07580,2024-12-22,100,True,1,Smart TV
I011345,U02571,M03782,2024-08-18,85,True,3,Mobile
I011346,U00616,M02251,2025-10-09,93,True,4,Firestick
I011347,U02100,M03619,2026-06-22,141,True,4,Laptop
I011348,U02033,M06604,2025-08-31,52,True,3,Firestick
I011349,U01483,M03648,2025-11-05,122,True,2,Firestick
I011350,U00772,M02753,2025-11-21,140,True,5,Mobile
I011351,U01674,M05346,2024-05-15,8,False,3,Mobile
I011352,U01382,M04096,2026-05-19,163,True,4,Laptop
I011353,U02719,M04836,2025-11-26,118,True,4,Mobile
I011354,U02976,M00444,2026-04-11,149,True,3,Smart TV
I011355,U00251,M00265,2025-07-16,100,False,4,Mobile
I011356,U01663,M06174,2024-06-01,131,True,2,Laptop
I011357,U00399,M01442,2026-03-29,120,True,4,Mobile
I011358,U02086,M00263,2024-11-28,131,True,3,Mobile
I011359,U00665,M05348,2026-05-13,62,False,5,Smart TV
I011360,U01721,M04714,2026-02-13,55,False,3,Mobile
I011361,U01204,M04867,2024-10-06,98,True,4,Firestick
I011362,U02708,M05446,2026-06-04,133,True,3,Laptop
I011363,U02308,M01434,2026-03-11,119,True,3,Mobile
I011364,U01163,M01984,2025-06-12,93,True,4,Mobile
I011365,U01398,M06610,2025-11-10,136,True,3,Firestick
I011366,U01058,M02649,2025-06-04,12,False,2,Tablet
I011367,U00315,M04083,2024-10-23,96,True,3,Laptop
I011368,U01404,M04442,2024-08-30,13,False,3,Tablet
I011369,U00930,M05767,2025-11-21,26,False,4,Mobile
I011370,U02428,M03513,2026-07-01,103,True,5,Smart TV
I011371,U02010,M03842,2023-12-28,177,True,4,Tablet
I011372,U01381,M05269,2026-05-19,94,False,1,Mobile
I011373,U01635,M08072,2025-07-04,68,True,5,Smart TV
I011374,U02806,M05592,2026-03-21,133,True,4,Firestick
I011375,U00328,M05834,2026-04-07,23,False,3,Smart TV
I011376,U00416,M07671,2025-12-06,112,True,3,Mobile
I011377,U01216,M02757,2025-05-04,8,False,2,Mobile
I011378,U02967,M05943,2026-02-24,149,True,4,Mobile
I011379,U00577,M05392,2025-08-09,128,True,4,Mobile
I011380,U01665,M07221,2026-06-16,39,False,3,Smart TV
I011381,U00152,M06945,2024-10-08,77,True,3,Tablet
I011382,U00636,M07634,2026-06-22,30,True,3,Smart TV
I011383,U00485,M06867,2026-06-13,141,True,4,Firestick
I011384,U00992,M04620,2026-06-04,59,False,5,Laptop
I011385,U00427,M00915,2024-08-08,86,False,4,Smart TV
I011386,U02565,M06009,2026-06-08,102,False,4,Smart TV
I011387,U02367,M00341,2024-11-10,113,True,3,Tablet
I011388,U02540,M00840,2025-08-01,52,True,3,Mobile
I011389,U00986,M00615,2025-03-16,136,True,4,Smart TV
I011390,U02217,M06636,2024-05-01,156,True,4,Mobile
I011391,U01209,M03449,2026-03-15,99,True,4,Laptop
I011392,U01458,M03924,2025-11-24,92,True,3,Mobile
I011393,U02957,M05585,2025-04-06,25,True,5,Mobile
I011394,U01504,M04564,2026-06-27,14,False,4,Mobile
I011395,U00813,M00535,2023-02-16,77,False,3,Mobile
I011396,U00543,M02337,2025-06-17,125,True,3,Mobile
I011397,U01358,M07932,2025-09-10,149,True,4,Mobile
I011398,U02927,M03777,2025-09-16,129,True,5,Mobile
I011399,U00636,M05489,2026-07-04,52,True,3,Mobile
I011400,U00304,M02696,2026-05-22,95,True,4,Smart TV
I011401,U01927,M00662,2026-07-15,32,False,3,Smart TV
I011402,U00671,M07702,2025-05-14,73,False,4,Tablet
I011403,U00538,M04116,2026-06-14,55,False,4,Smart TV
I011404,U00678,M05804,2024-06-08,81,False,4,Smart TV
I011405,U00235,M03918,2026-04-24,103,False,2,Tablet
I011406,U00113,M07868,2025-08-26,150,True,5,Firestick
I011407,U01733,M06195,2023-11-08,144,True,3,Smart TV
I011408,U00312,M07400,2023-09-22,56,False,4,Mobile
I011409,U01910,M02378,2025-05-27,97,True,3,Laptop
I011410,U00255,M03536,2026-07-13,34,False,2,Mobile
I011411,U02748,M01228,2026-04-17,54,False,3,Smart TV
I011412,U00761,M06086,2023-07-13,91,True,4,Smart TV
I011413,U02810,M02099,2025-09-28,95,True,3,Mobile
I011414,U00909,M02306,2023-11-25,108,True,3,Smart TV
I011415,U01147,M07428,2024-10-17,120,True,5,Mobile
I011416,U00769,M02819,2025-06-05,154,True,3,Smart TV
I011417,U02645,M02439,2024-11-07,128,True,5,Smart TV
I011418,U01811,M02594,2025-03-30,87,True,3,Mobile
I011419,U01409,M03428,2026-05-11,80,False,3,Smart TV
I011420,U01597,M02991,2024-09-10,144,True,3,Firestick
I011421,U01455,M06377,2025-11-11,169,True,4,Smart TV
I011422,U00403,M02535,2025-03-11,52,False,3,Laptop
I011423,U00256,M02386,2024-06-12,120,True,2,Laptop
I011424,U01033,M07072,2025-07-05,80,True,2,Laptop
I011425,U02273,M06822,2023-02-06,54,True,3,Laptop
I011426,U00430,M01091,2025-07-27,121,True,5,Mobile
I011427,U02183,M06400,2024-11-15,148,True,4,Tablet
I011428,U00336,M00610,2026-04-24,109,True,3,Tablet
I011429,U01749,M07654,2023-04-15,87,False,2,Smart TV
I011430,U01854,M03110,2026-04-22,88,False,4,Smart TV
I011431,U00848,M06701,2024-09-19,115,True,5,Mobile
I011432,U02613,M05554,2025-09-19,129,True,3,Tablet
I011433,U00895,M01018,2024-09-23,117,True,4,Mobile
I011434,U00579,M05782,2023-12-13,124,True,3,Firestick
I011435,U01821,M07405,2024-03-11,27,False,1,Laptop
I011436,U02206,M00070,2024-09-29,108,True,3,Smart TV
I011437,U00152,M02056,2025-08-05,100,False,3,Tablet
I011438,U00235,M06032,2026-05-18,154,True,4,Mobile
I011439,U02686,M02015,2025-10-29,72,True,5,Firestick
I011440,U01549,M03353,2024-04-20,101,False,2,Firestick
I011441,U01577,M04097,2026-03-16,85,True,2,Mobile
I011442,U02785,M03431,2026-07-01,101,False,3,Firestick
I011443,U00588,M02872,2026-05-27,91,True,2,Smart TV
I011444,U00211,M02713,2024-10-31,121,True,3,Smart TV
I011445,U00359,M06390,2024-04-21,97,True,3,Laptop
I011446,U01970,M04122,2026-06-03,106,True,4,Smart TV
I011447,U01493,M01465,2026-03-30,130,True,4,Smart TV
I011448,U01659,M03935,2025-10-03,96,False,2,Mobile
I011449,U00138,M00671,2026-05-04,155,True,4,Mobile
I011450,U02253,M04120,2026-03-29,96,True,2,Firestick
I011451,U02097,M01337,2023-10-06,93,True,3,Laptop
I011452,U02100,M06000,2026-05-06,60,True,3,Mobile
I011453,U02106,M08126,2026-04-24,111,True,4,Smart TV
I011454,U02710,M03132,2026-07-09,26,True,4,Mobile
I011455,U01439,M06220,2024-09-30,122,False,2,Smart TV
I011456,U01867,M01782,2026-04-23,128,False,3,Tablet
I011457,U00778,M06837,2025-06-09,41,True,1,Smart TV
I011458,U00580,M00653,2025-07-14,155,True,4,Smart TV
I011459,U00502,M04673,2026-04-22,132,True,4,Smart TV
I011460,U01028,M04479,2025-09-04,103,False,2,Mobile
I011461,U00792,M06874,2023-11-22,106,True,4,Mobile
I011462,U00715,M05220,2026-04-09,106,True,1,Tablet
I011463,U01889,M03822,2024-11-04,32,False,3,Mobile
I011464,U00622,M05771,2025-01-04,50,False,2,Mobile
I011465,U01111,M06561,2024-05-23,36,False,5,Smart TV
I011466,U01388,M06418,2026-01-02,106,True,3,Smart TV
I011467,U00932,M07442,2025-02-17,60,False,3,Tablet
I011468,U02147,M02553,2025-08-19,71,False,5,Mobile
I011469,U00081,M03413,2025-04-24,107,True,1,Laptop
I011470,U00267,M03450,2024-08-15,40,False,4,Mobile
I011471,U01375,M02053,2025-02-25,149,True,5,Firestick
I011472,U02566,M03337,2026-05-31,91,True,2,Firestick
I011473,U00116,M00499,2025-09-15,16,False,4,Smart TV
I011474,U02822,M06419,2024-03-02,114,False,3,Smart TV
I011475,U01678,M02362,2025-10-08,137,True,3,Smart TV
I011476,U00230,M02665,2024-07-24,36,False,4,Tablet
I011477,U00466,M00593,2026-02-18,125,True,5,Firestick
I011478,U00858,M05442,2024-07-28,137,True,4,Mobile
I011479,U02556,M08088,2026-05-06,123,True,3,Laptop
I011480,U01758,M04226,2026-06-11,121,True,2,Smart TV
I011481,U00093,M07938,2025-01-18,108,True,2,Smart TV
I011482,U00989,M07022,2024-01-26,21,False,2,Firestick
I011483,U03000,M00085,2025-06-03,90,True,5,Firestick
I011484,U00163,M05566,2025-02-22,169,True,3,Firestick
I011485,U00267,M04931,2024-07-23,167,True,3,Laptop
I011486,U01597,M04736,2025-02-03,112,True,3,Mobile
I011487,U00953,M01377,2026-01-12,29,False,3,Smart TV
I011488,U01836,M01318,2026-04-11,73,False,5,Mobile
I011489,U02246,M04337,2026-01-20,51,False,3,Mobile
I011490,U01593,M00056,2026-03-16,123,True,4,Firestick
I011491,U01867,M07391,2025-02-10,52,True,3,Smart TV
I011492,U02464,M01734,2025-03-12,143,True,3,Mobile
I011493,U01311,M06509,2025-04-19,88,False,5,Mobile
I011494,U02456,M01745,2026-02-06,123,True,1,Mobile
I011495,U00413,M06213,2026-01-25,90,True,2,Firestick
I011496,U01488,M01621,2026-07-10,120,True,3,Firestick
I011497,U02179,M04170,2024-05-06,17,False,4,Smart TV
I011498,U02380,M03258,2025-11-02,102,True,4,Firestick
I011499,U02786,M04247,2024-09-04,88,False,3,Smart TV
I011500,U01042,M05187,2026-07-08,118,False,3,Mobile
I011501,U02001,M03204,2026-04-30,116,True,2,Smart TV
I011502,U02601,M04932,2025-02-20,125,True,4,Mobile
I011503,U00083,M05979,2026-07-08,79,False,4,Tablet
I011504,U02268,M06566,2026-04-13,46,True,3,Laptop
I011505,U01703,M06337,2025-05-21,152,True,2,Firestick
I011506,U00222,M07349,2026-02-23,51,True,4,Smart TV
I011507,U02630,M03618,2025-12-21,137,True,3,Smart TV
I011508,U02992,M01346,2024-03-29,134,True,3,Mobile
I011509,U02001,M01337,2026-06-18,93,True,5,Laptop
I011510,U02846,M02626,2025-12-07,16,False,4,Smart TV
I011511,U00119,M05568,2026-06-15,136,True,4,Laptop
I011512,U02461,M07360,2025-08-03,40,False,2,Tablet
I011513,U00327,M07925,2025-10-26,52,True,4,Mobile
I011514,U00697,M07554,2025-02-16,95,True,2,Firestick
I011515,U02085,M05563,2025-12-15,14,False,3,Smart TV
I011516,U01691,M04667,2025-11-11,137,True,4,Mobile
I011517,U02831,M04337,2026-01-26,100,True,5,Mobile
I011518,U00898,M03340,2026-04-18,159,True,5,Laptop
I011519,U00842,M08103,2025-06-07,129,True,4,Smart TV
I011520,U02046,M05533,2026-06-13,115,True,3,Mobile
I011521,U01124,M01118,2025-07-02,83,True,1,Mobile
I011522,U01769,M00199,2025-05-26,79,True,4,Mobile
I011523,U02823,M01150,2024-01-27,141,True,3,Tablet
I011524,U00226,M07039,2026-02-18,141,True,3,Mobile
I011525,U00094,M01045,2024-10-15,113,True,2,Mobile
I011526,U00284,M04663,2023-10-18,35,False,3,Mobile
I011527,U01383,M01016,2025-08-13,157,True,3,Mobile
I011528,U02346,M00985,2025-09-22,115,False,5,Mobile
I011529,U00510,M04282,2025-02-16,45,False,2,Laptop
I011530,U00011,M06821,2025-10-01,126,True,3,Smart TV
I011531,U01930,M00523,2026-07-01,184,True,2,Mobile
I011532,U00750,M01312,2026-03-12,114,True,3,Laptop
I011533,U00999,M04122,2025-03-10,45,False,4,Mobile
I011534,U02258,M03248,2025-07-24,109,True,3,Mobile
I011535,U00601,M07628,2023-06-13,85,True,2,Mobile
I011536,U00788,M04553,2026-03-09,140,True,2,Smart TV
I011537,U00374,M06563,2026-03-20,143,True,3,Mobile
I011538,U01435,M06140,2026-01-04,103,True,3,Smart TV
I011539,U01023,M05860,2025-05-07,65,False,4,Mobile
I011540,U00054,M04741,2026-03-28,156,True,4,Tablet
I011541,U02142,M01743,2024-07-09,142,True,4,Firestick
I011542,U00282,M01367,2024-01-03,10,False,3,Mobile
I011543,U00503,M06463,2024-09-12,1,False,3,Laptop
I011544,U00199,M00232,2026-03-23,146,True,4,Smart TV
I011545,U01597,M07839,2025-01-22,99,True,4,Laptop
I011546,U01924,M00231,2026-02-04,40,True,2,Smart TV
